agreement	disagreement	number	subject_index	verb_index	completed
De doktoren die de leraren verwarren , begrijpen	De doktoren die de leraren verwarren , begrijpt	plural	1	7	De doktoren die de leraren verwarren , begrijpen de persoon .
De doktoren die de leraren verwarren , groeten	De doktoren die de leraren verwarren , groet	plural	1	7	De doktoren die de leraren verwarren , groeten de persoon .
De doktoren die de leraren verwarren , bemoedigen	De doktoren die de leraren verwarren , bemoedigt	plural	1	7	De doktoren die de leraren verwarren , bemoedigen de persoon .
De doktoren die de leraren verwarren , observeren	De doktoren die de leraren verwarren , observeert	plural	1	7	De doktoren die de leraren verwarren , observeren de persoon .
De doktoren die de leraren verwarren , ontmoedigen	De doktoren die de leraren verwarren , ontmoedigt	plural	1	7	De doktoren die de leraren verwarren , ontmoedigen de persoon .
De doktoren die de dichters begrijpen , groeten	De doktoren die de dichters begrijpen , groet	plural	1	7	De doktoren die de dichters begrijpen , groeten de persoon .
De doktoren die de dichters begrijpen , bemoedigen	De doktoren die de dichters begrijpen , bemoedigt	plural	1	7	De doktoren die de dichters begrijpen , bemoedigen de persoon .
De doktoren die de dichters begrijpen , observeren	De doktoren die de dichters begrijpen , observeert	plural	1	7	De doktoren die de dichters begrijpen , observeren de persoon .
De doktoren die de dichters begrijpen , ontmoedigen	De doktoren die de dichters begrijpen , ontmoedigt	plural	1	7	De doktoren die de dichters begrijpen , ontmoedigen de persoon .
De doktoren die de dichters begrijpen , verwarren	De doktoren die de dichters begrijpen , verwart	plural	1	7	De doktoren die de dichters begrijpen , verwarren de persoon .
De doktoren die de dichters groeten , begrijpen	De doktoren die de dichters groeten , begrijpt	plural	1	7	De doktoren die de dichters groeten , begrijpen de persoon .
De doktoren die de dichters groeten , bemoedigen	De doktoren die de dichters groeten , bemoedigt	plural	1	7	De doktoren die de dichters groeten , bemoedigen de persoon .
De doktoren die de dichters groeten , observeren	De doktoren die de dichters groeten , observeert	plural	1	7	De doktoren die de dichters groeten , observeren de persoon .
De doktoren die de dichters groeten , ontmoedigen	De doktoren die de dichters groeten , ontmoedigt	plural	1	7	De doktoren die de dichters groeten , ontmoedigen de persoon .
De doktoren die de dichters groeten , verwarren	De doktoren die de dichters groeten , verwart	plural	1	7	De doktoren die de dichters groeten , verwarren de persoon .
De doktoren die de dichters bemoedigen , begrijpen	De doktoren die de dichters bemoedigen , begrijpt	plural	1	7	De doktoren die de dichters bemoedigen , begrijpen de persoon .
De doktoren die de dichters bemoedigen , groeten	De doktoren die de dichters bemoedigen , groet	plural	1	7	De doktoren die de dichters bemoedigen , groeten de persoon .
De doktoren die de dichters bemoedigen , observeren	De doktoren die de dichters bemoedigen , observeert	plural	1	7	De doktoren die de dichters bemoedigen , observeren de persoon .
De doktoren die de dichters bemoedigen , ontmoedigen	De doktoren die de dichters bemoedigen , ontmoedigt	plural	1	7	De doktoren die de dichters bemoedigen , ontmoedigen de persoon .
De doktoren die de dichters bemoedigen , verwarren	De doktoren die de dichters bemoedigen , verwart	plural	1	7	De doktoren die de dichters bemoedigen , verwarren de persoon .
De doktoren die de dichters observeren , begrijpen	De doktoren die de dichters observeren , begrijpt	plural	1	7	De doktoren die de dichters observeren , begrijpen de persoon .
De doktoren die de dichters observeren , groeten	De doktoren die de dichters observeren , groet	plural	1	7	De doktoren die de dichters observeren , groeten de persoon .
De doktoren die de dichters observeren , bemoedigen	De doktoren die de dichters observeren , bemoedigt	plural	1	7	De doktoren die de dichters observeren , bemoedigen de persoon .
De doktoren die de dichters observeren , ontmoedigen	De doktoren die de dichters observeren , ontmoedigt	plural	1	7	De doktoren die de dichters observeren , ontmoedigen de persoon .
De doktoren die de dichters observeren , verwarren	De doktoren die de dichters observeren , verwart	plural	1	7	De doktoren die de dichters observeren , verwarren de persoon .
De doktoren die de dichters ontmoedigen , begrijpen	De doktoren die de dichters ontmoedigen , begrijpt	plural	1	7	De doktoren die de dichters ontmoedigen , begrijpen de persoon .
De doktoren die de dichters ontmoedigen , groeten	De doktoren die de dichters ontmoedigen , groet	plural	1	7	De doktoren die de dichters ontmoedigen , groeten de persoon .
De doktoren die de dichters ontmoedigen , bemoedigen	De doktoren die de dichters ontmoedigen , bemoedigt	plural	1	7	De doktoren die de dichters ontmoedigen , bemoedigen de persoon .
De doktoren die de dichters ontmoedigen , observeren	De doktoren die de dichters ontmoedigen , observeert	plural	1	7	De doktoren die de dichters ontmoedigen , observeren de persoon .
De doktoren die de dichters ontmoedigen , verwarren	De doktoren die de dichters ontmoedigen , verwart	plural	1	7	De doktoren die de dichters ontmoedigen , verwarren de persoon .
De doktoren die de dichters verwarren , begrijpen	De doktoren die de dichters verwarren , begrijpt	plural	1	7	De doktoren die de dichters verwarren , begrijpen de persoon .
De doktoren die de dichters verwarren , groeten	De doktoren die de dichters verwarren , groet	plural	1	7	De doktoren die de dichters verwarren , groeten de persoon .
De doktoren die de dichters verwarren , bemoedigen	De doktoren die de dichters verwarren , bemoedigt	plural	1	7	De doktoren die de dichters verwarren , bemoedigen de persoon .
De doktoren die de dichters verwarren , observeren	De doktoren die de dichters verwarren , observeert	plural	1	7	De doktoren die de dichters verwarren , observeren de persoon .
De doktoren die de dichters verwarren , ontmoedigen	De doktoren die de dichters verwarren , ontmoedigt	plural	1	7	De doktoren die de dichters verwarren , ontmoedigen de persoon .
De doktoren die de jongens begrijpen , groeten	De doktoren die de jongens begrijpen , groet	plural	1	7	De doktoren die de jongens begrijpen , groeten de persoon .
De doktoren die de jongens begrijpen , bemoedigen	De doktoren die de jongens begrijpen , bemoedigt	plural	1	7	De doktoren die de jongens begrijpen , bemoedigen de persoon .
De doktoren die de jongens begrijpen , observeren	De doktoren die de jongens begrijpen , observeert	plural	1	7	De doktoren die de jongens begrijpen , observeren de persoon .
De doktoren die de jongens begrijpen , ontmoedigen	De doktoren die de jongens begrijpen , ontmoedigt	plural	1	7	De doktoren die de jongens begrijpen , ontmoedigen de persoon .
De doktoren die de jongens begrijpen , verwarren	De doktoren die de jongens begrijpen , verwart	plural	1	7	De doktoren die de jongens begrijpen , verwarren de persoon .
De doktoren die de jongens groeten , begrijpen	De doktoren die de jongens groeten , begrijpt	plural	1	7	De doktoren die de jongens groeten , begrijpen de persoon .
De doktoren die de jongens groeten , bemoedigen	De doktoren die de jongens groeten , bemoedigt	plural	1	7	De doktoren die de jongens groeten , bemoedigen de persoon .
De doktoren die de jongens groeten , observeren	De doktoren die de jongens groeten , observeert	plural	1	7	De doktoren die de jongens groeten , observeren de persoon .
De doktoren die de jongens groeten , ontmoedigen	De doktoren die de jongens groeten , ontmoedigt	plural	1	7	De doktoren die de jongens groeten , ontmoedigen de persoon .
De doktoren die de jongens groeten , verwarren	De doktoren die de jongens groeten , verwart	plural	1	7	De doktoren die de jongens groeten , verwarren de persoon .
De doktoren die de jongens bemoedigen , begrijpen	De doktoren die de jongens bemoedigen , begrijpt	plural	1	7	De doktoren die de jongens bemoedigen , begrijpen de persoon .
De doktoren die de jongens bemoedigen , groeten	De doktoren die de jongens bemoedigen , groet	plural	1	7	De doktoren die de jongens bemoedigen , groeten de persoon .
De doktoren die de jongens bemoedigen , observeren	De doktoren die de jongens bemoedigen , observeert	plural	1	7	De doktoren die de jongens bemoedigen , observeren de persoon .
De doktoren die de jongens bemoedigen , ontmoedigen	De doktoren die de jongens bemoedigen , ontmoedigt	plural	1	7	De doktoren die de jongens bemoedigen , ontmoedigen de persoon .
De doktoren die de jongens bemoedigen , verwarren	De doktoren die de jongens bemoedigen , verwart	plural	1	7	De doktoren die de jongens bemoedigen , verwarren de persoon .
De doktoren die de jongens observeren , begrijpen	De doktoren die de jongens observeren , begrijpt	plural	1	7	De doktoren die de jongens observeren , begrijpen de persoon .
De doktoren die de jongens observeren , groeten	De doktoren die de jongens observeren , groet	plural	1	7	De doktoren die de jongens observeren , groeten de persoon .
De doktoren die de jongens observeren , bemoedigen	De doktoren die de jongens observeren , bemoedigt	plural	1	7	De doktoren die de jongens observeren , bemoedigen de persoon .
De doktoren die de jongens observeren , ontmoedigen	De doktoren die de jongens observeren , ontmoedigt	plural	1	7	De doktoren die de jongens observeren , ontmoedigen de persoon .
De doktoren die de jongens observeren , verwarren	De doktoren die de jongens observeren , verwart	plural	1	7	De doktoren die de jongens observeren , verwarren de persoon .
De doktoren die de jongens ontmoedigen , begrijpen	De doktoren die de jongens ontmoedigen , begrijpt	plural	1	7	De doktoren die de jongens ontmoedigen , begrijpen de persoon .
De doktoren die de jongens ontmoedigen , groeten	De doktoren die de jongens ontmoedigen , groet	plural	1	7	De doktoren die de jongens ontmoedigen , groeten de persoon .
De doktoren die de jongens ontmoedigen , bemoedigen	De doktoren die de jongens ontmoedigen , bemoedigt	plural	1	7	De doktoren die de jongens ontmoedigen , bemoedigen de persoon .
De doktoren die de jongens ontmoedigen , observeren	De doktoren die de jongens ontmoedigen , observeert	plural	1	7	De doktoren die de jongens ontmoedigen , observeren de persoon .
De doktoren die de jongens ontmoedigen , verwarren	De doktoren die de jongens ontmoedigen , verwart	plural	1	7	De doktoren die de jongens ontmoedigen , verwarren de persoon .
De doktoren die de jongens verwarren , begrijpen	De doktoren die de jongens verwarren , begrijpt	plural	1	7	De doktoren die de jongens verwarren , begrijpen de persoon .
De doktoren die de jongens verwarren , groeten	De doktoren die de jongens verwarren , groet	plural	1	7	De doktoren die de jongens verwarren , groeten de persoon .
De doktoren die de jongens verwarren , bemoedigen	De doktoren die de jongens verwarren , bemoedigt	plural	1	7	De doktoren die de jongens verwarren , bemoedigen de persoon .
De doktoren die de jongens verwarren , observeren	De doktoren die de jongens verwarren , observeert	plural	1	7	De doktoren die de jongens verwarren , observeren de persoon .
De doktoren die de jongens verwarren , ontmoedigen	De doktoren die de jongens verwarren , ontmoedigt	plural	1	7	De doktoren die de jongens verwarren , ontmoedigen de persoon .
De doktoren die de meisjes begrijpen , groeten	De doktoren die de meisjes begrijpen , groet	plural	1	7	De doktoren die de meisjes begrijpen , groeten de persoon .
De doktoren die de meisjes begrijpen , bemoedigen	De doktoren die de meisjes begrijpen , bemoedigt	plural	1	7	De doktoren die de meisjes begrijpen , bemoedigen de persoon .
De doktoren die de meisjes begrijpen , observeren	De doktoren die de meisjes begrijpen , observeert	plural	1	7	De doktoren die de meisjes begrijpen , observeren de persoon .
De doktoren die de meisjes begrijpen , ontmoedigen	De doktoren die de meisjes begrijpen , ontmoedigt	plural	1	7	De doktoren die de meisjes begrijpen , ontmoedigen de persoon .
De doktoren die de meisjes begrijpen , verwarren	De doktoren die de meisjes begrijpen , verwart	plural	1	7	De doktoren die de meisjes begrijpen , verwarren de persoon .
De doktoren die de meisjes groeten , begrijpen	De doktoren die de meisjes groeten , begrijpt	plural	1	7	De doktoren die de meisjes groeten , begrijpen de persoon .
De doktoren die de meisjes groeten , bemoedigen	De doktoren die de meisjes groeten , bemoedigt	plural	1	7	De doktoren die de meisjes groeten , bemoedigen de persoon .
De doktoren die de meisjes groeten , observeren	De doktoren die de meisjes groeten , observeert	plural	1	7	De doktoren die de meisjes groeten , observeren de persoon .
De doktoren die de meisjes groeten , ontmoedigen	De doktoren die de meisjes groeten , ontmoedigt	plural	1	7	De doktoren die de meisjes groeten , ontmoedigen de persoon .
De doktoren die de meisjes groeten , verwarren	De doktoren die de meisjes groeten , verwart	plural	1	7	De doktoren die de meisjes groeten , verwarren de persoon .
De doktoren die de meisjes bemoedigen , begrijpen	De doktoren die de meisjes bemoedigen , begrijpt	plural	1	7	De doktoren die de meisjes bemoedigen , begrijpen de persoon .
De doktoren die de meisjes bemoedigen , groeten	De doktoren die de meisjes bemoedigen , groet	plural	1	7	De doktoren die de meisjes bemoedigen , groeten de persoon .
De doktoren die de meisjes bemoedigen , observeren	De doktoren die de meisjes bemoedigen , observeert	plural	1	7	De doktoren die de meisjes bemoedigen , observeren de persoon .
De doktoren die de meisjes bemoedigen , ontmoedigen	De doktoren die de meisjes bemoedigen , ontmoedigt	plural	1	7	De doktoren die de meisjes bemoedigen , ontmoedigen de persoon .
De doktoren die de meisjes bemoedigen , verwarren	De doktoren die de meisjes bemoedigen , verwart	plural	1	7	De doktoren die de meisjes bemoedigen , verwarren de persoon .
De doktoren die de meisjes observeren , begrijpen	De doktoren die de meisjes observeren , begrijpt	plural	1	7	De doktoren die de meisjes observeren , begrijpen de persoon .
De doktoren die de meisjes observeren , groeten	De doktoren die de meisjes observeren , groet	plural	1	7	De doktoren die de meisjes observeren , groeten de persoon .
De doktoren die de meisjes observeren , bemoedigen	De doktoren die de meisjes observeren , bemoedigt	plural	1	7	De doktoren die de meisjes observeren , bemoedigen de persoon .
De doktoren die de meisjes observeren , ontmoedigen	De doktoren die de meisjes observeren , ontmoedigt	plural	1	7	De doktoren die de meisjes observeren , ontmoedigen de persoon .
De doktoren die de meisjes observeren , verwarren	De doktoren die de meisjes observeren , verwart	plural	1	7	De doktoren die de meisjes observeren , verwarren de persoon .
De doktoren die de meisjes ontmoedigen , begrijpen	De doktoren die de meisjes ontmoedigen , begrijpt	plural	1	7	De doktoren die de meisjes ontmoedigen , begrijpen de persoon .
De doktoren die de meisjes ontmoedigen , groeten	De doktoren die de meisjes ontmoedigen , groet	plural	1	7	De doktoren die de meisjes ontmoedigen , groeten de persoon .
De doktoren die de meisjes ontmoedigen , bemoedigen	De doktoren die de meisjes ontmoedigen , bemoedigt	plural	1	7	De doktoren die de meisjes ontmoedigen , bemoedigen de persoon .
De doktoren die de meisjes ontmoedigen , observeren	De doktoren die de meisjes ontmoedigen , observeert	plural	1	7	De doktoren die de meisjes ontmoedigen , observeren de persoon .
De doktoren die de meisjes ontmoedigen , verwarren	De doktoren die de meisjes ontmoedigen , verwart	plural	1	7	De doktoren die de meisjes ontmoedigen , verwarren de persoon .
De doktoren die de meisjes verwarren , begrijpen	De doktoren die de meisjes verwarren , begrijpt	plural	1	7	De doktoren die de meisjes verwarren , begrijpen de persoon .
De doktoren die de meisjes verwarren , groeten	De doktoren die de meisjes verwarren , groet	plural	1	7	De doktoren die de meisjes verwarren , groeten de persoon .
De doktoren die de meisjes verwarren , bemoedigen	De doktoren die de meisjes verwarren , bemoedigt	plural	1	7	De doktoren die de meisjes verwarren , bemoedigen de persoon .
De doktoren die de meisjes verwarren , observeren	De doktoren die de meisjes verwarren , observeert	plural	1	7	De doktoren die de meisjes verwarren , observeren de persoon .
De doktoren die de meisjes verwarren , ontmoedigen	De doktoren die de meisjes verwarren , ontmoedigt	plural	1	7	De doktoren die de meisjes verwarren , ontmoedigen de persoon .
De doktoren die de mannen begrijpen , groeten	De doktoren die de mannen begrijpen , groet	plural	1	7	De doktoren die de mannen begrijpen , groeten de persoon .
De doktoren die de mannen begrijpen , bemoedigen	De doktoren die de mannen begrijpen , bemoedigt	plural	1	7	De doktoren die de mannen begrijpen , bemoedigen de persoon .
De doktoren die de mannen begrijpen , observeren	De doktoren die de mannen begrijpen , observeert	plural	1	7	De doktoren die de mannen begrijpen , observeren de persoon .
De doktoren die de mannen begrijpen , ontmoedigen	De doktoren die de mannen begrijpen , ontmoedigt	plural	1	7	De doktoren die de mannen begrijpen , ontmoedigen de persoon .
De doktoren die de mannen begrijpen , verwarren	De doktoren die de mannen begrijpen , verwart	plural	1	7	De doktoren die de mannen begrijpen , verwarren de persoon .
De doktoren die de mannen groeten , begrijpen	De doktoren die de mannen groeten , begrijpt	plural	1	7	De doktoren die de mannen groeten , begrijpen de persoon .
De doktoren die de mannen groeten , bemoedigen	De doktoren die de mannen groeten , bemoedigt	plural	1	7	De doktoren die de mannen groeten , bemoedigen de persoon .
De doktoren die de mannen groeten , observeren	De doktoren die de mannen groeten , observeert	plural	1	7	De doktoren die de mannen groeten , observeren de persoon .
De doktoren die de mannen groeten , ontmoedigen	De doktoren die de mannen groeten , ontmoedigt	plural	1	7	De doktoren die de mannen groeten , ontmoedigen de persoon .
De doktoren die de mannen groeten , verwarren	De doktoren die de mannen groeten , verwart	plural	1	7	De doktoren die de mannen groeten , verwarren de persoon .
De doktoren die de mannen bemoedigen , begrijpen	De doktoren die de mannen bemoedigen , begrijpt	plural	1	7	De doktoren die de mannen bemoedigen , begrijpen de persoon .
De doktoren die de mannen bemoedigen , groeten	De doktoren die de mannen bemoedigen , groet	plural	1	7	De doktoren die de mannen bemoedigen , groeten de persoon .
De doktoren die de mannen bemoedigen , observeren	De doktoren die de mannen bemoedigen , observeert	plural	1	7	De doktoren die de mannen bemoedigen , observeren de persoon .
De doktoren die de mannen bemoedigen , ontmoedigen	De doktoren die de mannen bemoedigen , ontmoedigt	plural	1	7	De doktoren die de mannen bemoedigen , ontmoedigen de persoon .
De doktoren die de mannen bemoedigen , verwarren	De doktoren die de mannen bemoedigen , verwart	plural	1	7	De doktoren die de mannen bemoedigen , verwarren de persoon .
De doktoren die de mannen observeren , begrijpen	De doktoren die de mannen observeren , begrijpt	plural	1	7	De doktoren die de mannen observeren , begrijpen de persoon .
De doktoren die de mannen observeren , groeten	De doktoren die de mannen observeren , groet	plural	1	7	De doktoren die de mannen observeren , groeten de persoon .
De doktoren die de mannen observeren , bemoedigen	De doktoren die de mannen observeren , bemoedigt	plural	1	7	De doktoren die de mannen observeren , bemoedigen de persoon .
De doktoren die de mannen observeren , ontmoedigen	De doktoren die de mannen observeren , ontmoedigt	plural	1	7	De doktoren die de mannen observeren , ontmoedigen de persoon .
De doktoren die de mannen observeren , verwarren	De doktoren die de mannen observeren , verwart	plural	1	7	De doktoren die de mannen observeren , verwarren de persoon .
De doktoren die de mannen ontmoedigen , begrijpen	De doktoren die de mannen ontmoedigen , begrijpt	plural	1	7	De doktoren die de mannen ontmoedigen , begrijpen de persoon .
De doktoren die de mannen ontmoedigen , groeten	De doktoren die de mannen ontmoedigen , groet	plural	1	7	De doktoren die de mannen ontmoedigen , groeten de persoon .
De doktoren die de mannen ontmoedigen , bemoedigen	De doktoren die de mannen ontmoedigen , bemoedigt	plural	1	7	De doktoren die de mannen ontmoedigen , bemoedigen de persoon .
De doktoren die de mannen ontmoedigen , observeren	De doktoren die de mannen ontmoedigen , observeert	plural	1	7	De doktoren die de mannen ontmoedigen , observeren de persoon .
De doktoren die de mannen ontmoedigen , verwarren	De doktoren die de mannen ontmoedigen , verwart	plural	1	7	De doktoren die de mannen ontmoedigen , verwarren de persoon .
De doktoren die de mannen verwarren , begrijpen	De doktoren die de mannen verwarren , begrijpt	plural	1	7	De doktoren die de mannen verwarren , begrijpen de persoon .
De doktoren die de mannen verwarren , groeten	De doktoren die de mannen verwarren , groet	plural	1	7	De doktoren die de mannen verwarren , groeten de persoon .
De doktoren die de mannen verwarren , bemoedigen	De doktoren die de mannen verwarren , bemoedigt	plural	1	7	De doktoren die de mannen verwarren , bemoedigen de persoon .
De doktoren die de mannen verwarren , observeren	De doktoren die de mannen verwarren , observeert	plural	1	7	De doktoren die de mannen verwarren , observeren de persoon .
De doktoren die de mannen verwarren , ontmoedigen	De doktoren die de mannen verwarren , ontmoedigt	plural	1	7	De doktoren die de mannen verwarren , ontmoedigen de persoon .
De mannen die de vaders begrijpen , groeten	De mannen die de vaders begrijpen , groet	plural	1	7	De mannen die de vaders begrijpen , groeten de persoon .
De mannen die de vaders begrijpen , bemoedigen	De mannen die de vaders begrijpen , bemoedigt	plural	1	7	De mannen die de vaders begrijpen , bemoedigen de persoon .
De mannen die de vaders begrijpen , observeren	De mannen die de vaders begrijpen , observeert	plural	1	7	De mannen die de vaders begrijpen , observeren de persoon .
De mannen die de vaders begrijpen , ontmoedigen	De mannen die de vaders begrijpen , ontmoedigt	plural	1	7	De mannen die de vaders begrijpen , ontmoedigen de persoon .
De mannen die de vaders begrijpen , verwarren	De mannen die de vaders begrijpen , verwart	plural	1	7	De mannen die de vaders begrijpen , verwarren de persoon .
De mannen die de vaders groeten , begrijpen	De mannen die de vaders groeten , begrijpt	plural	1	7	De mannen die de vaders groeten , begrijpen de persoon .
De mannen die de vaders groeten , bemoedigen	De mannen die de vaders groeten , bemoedigt	plural	1	7	De mannen die de vaders groeten , bemoedigen de persoon .
De mannen die de vaders groeten , observeren	De mannen die de vaders groeten , observeert	plural	1	7	De mannen die de vaders groeten , observeren de persoon .
De mannen die de vaders groeten , ontmoedigen	De mannen die de vaders groeten , ontmoedigt	plural	1	7	De mannen die de vaders groeten , ontmoedigen de persoon .
De mannen die de vaders groeten , verwarren	De mannen die de vaders groeten , verwart	plural	1	7	De mannen die de vaders groeten , verwarren de persoon .
De mannen die de vaders bemoedigen , begrijpen	De mannen die de vaders bemoedigen , begrijpt	plural	1	7	De mannen die de vaders bemoedigen , begrijpen de persoon .
De mannen die de vaders bemoedigen , groeten	De mannen die de vaders bemoedigen , groet	plural	1	7	De mannen die de vaders bemoedigen , groeten de persoon .
De mannen die de vaders bemoedigen , observeren	De mannen die de vaders bemoedigen , observeert	plural	1	7	De mannen die de vaders bemoedigen , observeren de persoon .
De mannen die de vaders bemoedigen , ontmoedigen	De mannen die de vaders bemoedigen , ontmoedigt	plural	1	7	De mannen die de vaders bemoedigen , ontmoedigen de persoon .
De mannen die de vaders bemoedigen , verwarren	De mannen die de vaders bemoedigen , verwart	plural	1	7	De mannen die de vaders bemoedigen , verwarren de persoon .
De mannen die de vaders observeren , begrijpen	De mannen die de vaders observeren , begrijpt	plural	1	7	De mannen die de vaders observeren , begrijpen de persoon .
De mannen die de vaders observeren , groeten	De mannen die de vaders observeren , groet	plural	1	7	De mannen die de vaders observeren , groeten de persoon .
De mannen die de vaders observeren , bemoedigen	De mannen die de vaders observeren , bemoedigt	plural	1	7	De mannen die de vaders observeren , bemoedigen de persoon .
De mannen die de vaders observeren , ontmoedigen	De mannen die de vaders observeren , ontmoedigt	plural	1	7	De mannen die de vaders observeren , ontmoedigen de persoon .
De mannen die de vaders observeren , verwarren	De mannen die de vaders observeren , verwart	plural	1	7	De mannen die de vaders observeren , verwarren de persoon .
De mannen die de vaders ontmoedigen , begrijpen	De mannen die de vaders ontmoedigen , begrijpt	plural	1	7	De mannen die de vaders ontmoedigen , begrijpen de persoon .
De mannen die de vaders ontmoedigen , groeten	De mannen die de vaders ontmoedigen , groet	plural	1	7	De mannen die de vaders ontmoedigen , groeten de persoon .
De mannen die de vaders ontmoedigen , bemoedigen	De mannen die de vaders ontmoedigen , bemoedigt	plural	1	7	De mannen die de vaders ontmoedigen , bemoedigen de persoon .
De mannen die de vaders ontmoedigen , observeren	De mannen die de vaders ontmoedigen , observeert	plural	1	7	De mannen die de vaders ontmoedigen , observeren de persoon .
De mannen die de vaders ontmoedigen , verwarren	De mannen die de vaders ontmoedigen , verwart	plural	1	7	De mannen die de vaders ontmoedigen , verwarren de persoon .
De mannen die de vaders verwarren , begrijpen	De mannen die de vaders verwarren , begrijpt	plural	1	7	De mannen die de vaders verwarren , begrijpen de persoon .
De mannen die de vaders verwarren , groeten	De mannen die de vaders verwarren , groet	plural	1	7	De mannen die de vaders verwarren , groeten de persoon .
De mannen die de vaders verwarren , bemoedigen	De mannen die de vaders verwarren , bemoedigt	plural	1	7	De mannen die de vaders verwarren , bemoedigen de persoon .
De mannen die de vaders verwarren , observeren	De mannen die de vaders verwarren , observeert	plural	1	7	De mannen die de vaders verwarren , observeren de persoon .
De mannen die de vaders verwarren , ontmoedigen	De mannen die de vaders verwarren , ontmoedigt	plural	1	7	De mannen die de vaders verwarren , ontmoedigen de persoon .
De mannen die de moeders begrijpen , groeten	De mannen die de moeders begrijpen , groet	plural	1	7	De mannen die de moeders begrijpen , groeten de persoon .
De mannen die de moeders begrijpen , bemoedigen	De mannen die de moeders begrijpen , bemoedigt	plural	1	7	De mannen die de moeders begrijpen , bemoedigen de persoon .
De mannen die de moeders begrijpen , observeren	De mannen die de moeders begrijpen , observeert	plural	1	7	De mannen die de moeders begrijpen , observeren de persoon .
De mannen die de moeders begrijpen , ontmoedigen	De mannen die de moeders begrijpen , ontmoedigt	plural	1	7	De mannen die de moeders begrijpen , ontmoedigen de persoon .
De mannen die de moeders begrijpen , verwarren	De mannen die de moeders begrijpen , verwart	plural	1	7	De mannen die de moeders begrijpen , verwarren de persoon .
De mannen die de moeders groeten , begrijpen	De mannen die de moeders groeten , begrijpt	plural	1	7	De mannen die de moeders groeten , begrijpen de persoon .
De mannen die de moeders groeten , bemoedigen	De mannen die de moeders groeten , bemoedigt	plural	1	7	De mannen die de moeders groeten , bemoedigen de persoon .
De mannen die de moeders groeten , observeren	De mannen die de moeders groeten , observeert	plural	1	7	De mannen die de moeders groeten , observeren de persoon .
De mannen die de moeders groeten , ontmoedigen	De mannen die de moeders groeten , ontmoedigt	plural	1	7	De mannen die de moeders groeten , ontmoedigen de persoon .
De mannen die de moeders groeten , verwarren	De mannen die de moeders groeten , verwart	plural	1	7	De mannen die de moeders groeten , verwarren de persoon .
De mannen die de moeders bemoedigen , begrijpen	De mannen die de moeders bemoedigen , begrijpt	plural	1	7	De mannen die de moeders bemoedigen , begrijpen de persoon .
De mannen die de moeders bemoedigen , groeten	De mannen die de moeders bemoedigen , groet	plural	1	7	De mannen die de moeders bemoedigen , groeten de persoon .
De mannen die de moeders bemoedigen , observeren	De mannen die de moeders bemoedigen , observeert	plural	1	7	De mannen die de moeders bemoedigen , observeren de persoon .
De mannen die de moeders bemoedigen , ontmoedigen	De mannen die de moeders bemoedigen , ontmoedigt	plural	1	7	De mannen die de moeders bemoedigen , ontmoedigen de persoon .
De mannen die de moeders bemoedigen , verwarren	De mannen die de moeders bemoedigen , verwart	plural	1	7	De mannen die de moeders bemoedigen , verwarren de persoon .
De mannen die de moeders observeren , begrijpen	De mannen die de moeders observeren , begrijpt	plural	1	7	De mannen die de moeders observeren , begrijpen de persoon .
De mannen die de moeders observeren , groeten	De mannen die de moeders observeren , groet	plural	1	7	De mannen die de moeders observeren , groeten de persoon .
De mannen die de moeders observeren , bemoedigen	De mannen die de moeders observeren , bemoedigt	plural	1	7	De mannen die de moeders observeren , bemoedigen de persoon .
De mannen die de moeders observeren , ontmoedigen	De mannen die de moeders observeren , ontmoedigt	plural	1	7	De mannen die de moeders observeren , ontmoedigen de persoon .
De mannen die de moeders observeren , verwarren	De mannen die de moeders observeren , verwart	plural	1	7	De mannen die de moeders observeren , verwarren de persoon .
De mannen die de moeders ontmoedigen , begrijpen	De mannen die de moeders ontmoedigen , begrijpt	plural	1	7	De mannen die de moeders ontmoedigen , begrijpen de persoon .
De mannen die de moeders ontmoedigen , groeten	De mannen die de moeders ontmoedigen , groet	plural	1	7	De mannen die de moeders ontmoedigen , groeten de persoon .
De mannen die de moeders ontmoedigen , bemoedigen	De mannen die de moeders ontmoedigen , bemoedigt	plural	1	7	De mannen die de moeders ontmoedigen , bemoedigen de persoon .
De mannen die de moeders ontmoedigen , observeren	De mannen die de moeders ontmoedigen , observeert	plural	1	7	De mannen die de moeders ontmoedigen , observeren de persoon .
De mannen die de moeders ontmoedigen , verwarren	De mannen die de moeders ontmoedigen , verwart	plural	1	7	De mannen die de moeders ontmoedigen , verwarren de persoon .
De mannen die de moeders verwarren , begrijpen	De mannen die de moeders verwarren , begrijpt	plural	1	7	De mannen die de moeders verwarren , begrijpen de persoon .
De mannen die de moeders verwarren , groeten	De mannen die de moeders verwarren , groet	plural	1	7	De mannen die de moeders verwarren , groeten de persoon .
De mannen die de moeders verwarren , bemoedigen	De mannen die de moeders verwarren , bemoedigt	plural	1	7	De mannen die de moeders verwarren , bemoedigen de persoon .
De mannen die de moeders verwarren , observeren	De mannen die de moeders verwarren , observeert	plural	1	7	De mannen die de moeders verwarren , observeren de persoon .
De mannen die de moeders verwarren , ontmoedigen	De mannen die de moeders verwarren , ontmoedigt	plural	1	7	De mannen die de moeders verwarren , ontmoedigen de persoon .
