agreement	disagreement	number	subject_index	verb_index	completed
De slachtoffers onder Bill kennen	De slachtoffers onder Bill kent	plural	1	4	De slachtoffers onder Bill kennen de persoon.
De slachtoffers onder Bob bewonderen	De slachtoffers onder Bob bewondert	plural	1	4	De slachtoffers onder Bob bewonderen de persoon.
De slachtoffers onder Bob stimuleren	De slachtoffers onder Bob stimuleert	plural	1	4	De slachtoffers onder Bob stimuleren de persoon.
De slachtoffers onder Bob ontmoedigen	De slachtoffers onder Bob ontmoedigt	plural	1	4	De slachtoffers onder Bob ontmoedigen de persoon.
De slachtoffers onder Bob begrijpen	De slachtoffers onder Bob begrijpt	plural	1	4	De slachtoffers onder Bob begrijpen de persoon.
De slachtoffers onder Bob verwarren	De slachtoffers onder Bob verwart	plural	1	4	De slachtoffers onder Bob verwarren de persoon.
De slachtoffers onder Bob bemoedigen	De slachtoffers onder Bob bemoedigt	plural	1	4	De slachtoffers onder Bob bemoedigen de persoon.
De slachtoffers onder Bob bekritiseren	De slachtoffers onder Bob bekritiseert	plural	1	4	De slachtoffers onder Bob bekritiseren de persoon.
De slachtoffers onder Bob inspireren	De slachtoffers onder Bob inspireert	plural	1	4	De slachtoffers onder Bob inspireren de persoon.
De slachtoffers onder Bob vermijden	De slachtoffers onder Bob vermijdt	plural	1	4	De slachtoffers onder Bob vermijden de persoon.
De slachtoffers onder Bob observeren	De slachtoffers onder Bob observeert	plural	1	4	De slachtoffers onder Bob observeren de persoon.
De slachtoffers onder Bob groeten	De slachtoffers onder Bob groet	plural	1	4	De slachtoffers onder Bob groeten de persoon.
De slachtoffers onder Bob onthouden	De slachtoffers onder Bob onthoudt	plural	1	4	De slachtoffers onder Bob onthouden de persoon.
De slachtoffers onder Bob kennen	De slachtoffers onder Bob kent	plural	1	4	De slachtoffers onder Bob kennen de persoon.
De slachtoffers onder Sue bewonderen	De slachtoffers onder Sue bewondert	plural	1	4	De slachtoffers onder Sue bewonderen de persoon.
De slachtoffers onder Sue stimuleren	De slachtoffers onder Sue stimuleert	plural	1	4	De slachtoffers onder Sue stimuleren de persoon.
De slachtoffers onder Sue ontmoedigen	De slachtoffers onder Sue ontmoedigt	plural	1	4	De slachtoffers onder Sue ontmoedigen de persoon.
De slachtoffers onder Sue begrijpen	De slachtoffers onder Sue begrijpt	plural	1	4	De slachtoffers onder Sue begrijpen de persoon.
De slachtoffers onder Sue verwarren	De slachtoffers onder Sue verwart	plural	1	4	De slachtoffers onder Sue verwarren de persoon.
De slachtoffers onder Sue bemoedigen	De slachtoffers onder Sue bemoedigt	plural	1	4	De slachtoffers onder Sue bemoedigen de persoon.
De slachtoffers onder Sue bekritiseren	De slachtoffers onder Sue bekritiseert	plural	1	4	De slachtoffers onder Sue bekritiseren de persoon.
De slachtoffers onder Sue inspireren	De slachtoffers onder Sue inspireert	plural	1	4	De slachtoffers onder Sue inspireren de persoon.
De slachtoffers onder Sue vermijden	De slachtoffers onder Sue vermijdt	plural	1	4	De slachtoffers onder Sue vermijden de persoon.
De slachtoffers onder Sue observeren	De slachtoffers onder Sue observeert	plural	1	4	De slachtoffers onder Sue observeren de persoon.
De slachtoffers onder Sue groeten	De slachtoffers onder Sue groet	plural	1	4	De slachtoffers onder Sue groeten de persoon.
De slachtoffers onder Sue onthouden	De slachtoffers onder Sue onthoudt	plural	1	4	De slachtoffers onder Sue onthouden de persoon.
De slachtoffers onder Sue kennen	De slachtoffers onder Sue kent	plural	1	4	De slachtoffers onder Sue kennen de persoon.
De slachtoffers onder Mary bewonderen	De slachtoffers onder Mary bewondert	plural	1	4	De slachtoffers onder Mary bewonderen de persoon.
De slachtoffers onder Mary stimuleren	De slachtoffers onder Mary stimuleert	plural	1	4	De slachtoffers onder Mary stimuleren de persoon.
De slachtoffers onder Mary ontmoedigen	De slachtoffers onder Mary ontmoedigt	plural	1	4	De slachtoffers onder Mary ontmoedigen de persoon.
De slachtoffers onder Mary begrijpen	De slachtoffers onder Mary begrijpt	plural	1	4	De slachtoffers onder Mary begrijpen de persoon.
De slachtoffers onder Mary verwarren	De slachtoffers onder Mary verwart	plural	1	4	De slachtoffers onder Mary verwarren de persoon.
De slachtoffers onder Mary bemoedigen	De slachtoffers onder Mary bemoedigt	plural	1	4	De slachtoffers onder Mary bemoedigen de persoon.
De slachtoffers onder Mary bekritiseren	De slachtoffers onder Mary bekritiseert	plural	1	4	De slachtoffers onder Mary bekritiseren de persoon.
De slachtoffers onder Mary inspireren	De slachtoffers onder Mary inspireert	plural	1	4	De slachtoffers onder Mary inspireren de persoon.
De slachtoffers onder Mary vermijden	De slachtoffers onder Mary vermijdt	plural	1	4	De slachtoffers onder Mary vermijden de persoon.
De slachtoffers onder Mary observeren	De slachtoffers onder Mary observeert	plural	1	4	De slachtoffers onder Mary observeren de persoon.
De slachtoffers onder Mary groeten	De slachtoffers onder Mary groet	plural	1	4	De slachtoffers onder Mary groeten de persoon.
De slachtoffers onder Mary onthouden	De slachtoffers onder Mary onthoudt	plural	1	4	De slachtoffers onder Mary onthouden de persoon.
De slachtoffers onder Mary kennen	De slachtoffers onder Mary kent	plural	1	4	De slachtoffers onder Mary kennen de persoon.
De slachtoffers nabij Barbara bewonderen	De slachtoffers nabij Barbara bewondert	plural	1	4	De slachtoffers nabij Barbara bewonderen de persoon.
De slachtoffers nabij Barbara stimuleren	De slachtoffers nabij Barbara stimuleert	plural	1	4	De slachtoffers nabij Barbara stimuleren de persoon.
De slachtoffers nabij Barbara ontmoedigen	De slachtoffers nabij Barbara ontmoedigt	plural	1	4	De slachtoffers nabij Barbara ontmoedigen de persoon.
De slachtoffers nabij Barbara begrijpen	De slachtoffers nabij Barbara begrijpt	plural	1	4	De slachtoffers nabij Barbara begrijpen de persoon.
De slachtoffers nabij Barbara verwarren	De slachtoffers nabij Barbara verwart	plural	1	4	De slachtoffers nabij Barbara verwarren de persoon.
De slachtoffers nabij Barbara bemoedigen	De slachtoffers nabij Barbara bemoedigt	plural	1	4	De slachtoffers nabij Barbara bemoedigen de persoon.
De slachtoffers nabij Barbara bekritiseren	De slachtoffers nabij Barbara bekritiseert	plural	1	4	De slachtoffers nabij Barbara bekritiseren de persoon.
De slachtoffers nabij Barbara inspireren	De slachtoffers nabij Barbara inspireert	plural	1	4	De slachtoffers nabij Barbara inspireren de persoon.
De slachtoffers nabij Barbara vermijden	De slachtoffers nabij Barbara vermijdt	plural	1	4	De slachtoffers nabij Barbara vermijden de persoon.
De slachtoffers nabij Barbara observeren	De slachtoffers nabij Barbara observeert	plural	1	4	De slachtoffers nabij Barbara observeren de persoon.
De slachtoffers nabij Barbara groeten	De slachtoffers nabij Barbara groet	plural	1	4	De slachtoffers nabij Barbara groeten de persoon.
De slachtoffers nabij Barbara onthouden	De slachtoffers nabij Barbara onthoudt	plural	1	4	De slachtoffers nabij Barbara onthouden de persoon.
De slachtoffers nabij Barbara kennen	De slachtoffers nabij Barbara kent	plural	1	4	De slachtoffers nabij Barbara kennen de persoon.
De slachtoffers nabij Pat bewonderen	De slachtoffers nabij Pat bewondert	plural	1	4	De slachtoffers nabij Pat bewonderen de persoon.
De slachtoffers nabij Pat stimuleren	De slachtoffers nabij Pat stimuleert	plural	1	4	De slachtoffers nabij Pat stimuleren de persoon.
De slachtoffers nabij Pat ontmoedigen	De slachtoffers nabij Pat ontmoedigt	plural	1	4	De slachtoffers nabij Pat ontmoedigen de persoon.
De slachtoffers nabij Pat begrijpen	De slachtoffers nabij Pat begrijpt	plural	1	4	De slachtoffers nabij Pat begrijpen de persoon.
De slachtoffers nabij Pat verwarren	De slachtoffers nabij Pat verwart	plural	1	4	De slachtoffers nabij Pat verwarren de persoon.
De slachtoffers nabij Pat bemoedigen	De slachtoffers nabij Pat bemoedigt	plural	1	4	De slachtoffers nabij Pat bemoedigen de persoon.
De slachtoffers nabij Pat bekritiseren	De slachtoffers nabij Pat bekritiseert	plural	1	4	De slachtoffers nabij Pat bekritiseren de persoon.
De slachtoffers nabij Pat inspireren	De slachtoffers nabij Pat inspireert	plural	1	4	De slachtoffers nabij Pat inspireren de persoon.
De slachtoffers nabij Pat vermijden	De slachtoffers nabij Pat vermijdt	plural	1	4	De slachtoffers nabij Pat vermijden de persoon.
De slachtoffers nabij Pat observeren	De slachtoffers nabij Pat observeert	plural	1	4	De slachtoffers nabij Pat observeren de persoon.
De slachtoffers nabij Pat groeten	De slachtoffers nabij Pat groet	plural	1	4	De slachtoffers nabij Pat groeten de persoon.
De slachtoffers nabij Pat onthouden	De slachtoffers nabij Pat onthoudt	plural	1	4	De slachtoffers nabij Pat onthouden de persoon.
De slachtoffers nabij Pat kennen	De slachtoffers nabij Pat kent	plural	1	4	De slachtoffers nabij Pat kennen de persoon.
De slachtoffers nabij Bill bewonderen	De slachtoffers nabij Bill bewondert	plural	1	4	De slachtoffers nabij Bill bewonderen de persoon.
De slachtoffers nabij Bill stimuleren	De slachtoffers nabij Bill stimuleert	plural	1	4	De slachtoffers nabij Bill stimuleren de persoon.
De slachtoffers nabij Bill ontmoedigen	De slachtoffers nabij Bill ontmoedigt	plural	1	4	De slachtoffers nabij Bill ontmoedigen de persoon.
De slachtoffers nabij Bill begrijpen	De slachtoffers nabij Bill begrijpt	plural	1	4	De slachtoffers nabij Bill begrijpen de persoon.
De slachtoffers nabij Bill verwarren	De slachtoffers nabij Bill verwart	plural	1	4	De slachtoffers nabij Bill verwarren de persoon.
De slachtoffers nabij Bill bemoedigen	De slachtoffers nabij Bill bemoedigt	plural	1	4	De slachtoffers nabij Bill bemoedigen de persoon.
De slachtoffers nabij Bill bekritiseren	De slachtoffers nabij Bill bekritiseert	plural	1	4	De slachtoffers nabij Bill bekritiseren de persoon.
De slachtoffers nabij Bill inspireren	De slachtoffers nabij Bill inspireert	plural	1	4	De slachtoffers nabij Bill inspireren de persoon.
De slachtoffers nabij Bill vermijden	De slachtoffers nabij Bill vermijdt	plural	1	4	De slachtoffers nabij Bill vermijden de persoon.
De slachtoffers nabij Bill observeren	De slachtoffers nabij Bill observeert	plural	1	4	De slachtoffers nabij Bill observeren de persoon.
De slachtoffers nabij Bill groeten	De slachtoffers nabij Bill groet	plural	1	4	De slachtoffers nabij Bill groeten de persoon.
De slachtoffers nabij Bill onthouden	De slachtoffers nabij Bill onthoudt	plural	1	4	De slachtoffers nabij Bill onthouden de persoon.
De slachtoffers nabij Bill kennen	De slachtoffers nabij Bill kent	plural	1	4	De slachtoffers nabij Bill kennen de persoon.
De slachtoffers nabij Bob bewonderen	De slachtoffers nabij Bob bewondert	plural	1	4	De slachtoffers nabij Bob bewonderen de persoon.
De slachtoffers nabij Bob stimuleren	De slachtoffers nabij Bob stimuleert	plural	1	4	De slachtoffers nabij Bob stimuleren de persoon.
De slachtoffers nabij Bob ontmoedigen	De slachtoffers nabij Bob ontmoedigt	plural	1	4	De slachtoffers nabij Bob ontmoedigen de persoon.
De slachtoffers nabij Bob begrijpen	De slachtoffers nabij Bob begrijpt	plural	1	4	De slachtoffers nabij Bob begrijpen de persoon.
De slachtoffers nabij Bob verwarren	De slachtoffers nabij Bob verwart	plural	1	4	De slachtoffers nabij Bob verwarren de persoon.
De slachtoffers nabij Bob bemoedigen	De slachtoffers nabij Bob bemoedigt	plural	1	4	De slachtoffers nabij Bob bemoedigen de persoon.
De slachtoffers nabij Bob bekritiseren	De slachtoffers nabij Bob bekritiseert	plural	1	4	De slachtoffers nabij Bob bekritiseren de persoon.
De slachtoffers nabij Bob inspireren	De slachtoffers nabij Bob inspireert	plural	1	4	De slachtoffers nabij Bob inspireren de persoon.
De slachtoffers nabij Bob vermijden	De slachtoffers nabij Bob vermijdt	plural	1	4	De slachtoffers nabij Bob vermijden de persoon.
De slachtoffers nabij Bob observeren	De slachtoffers nabij Bob observeert	plural	1	4	De slachtoffers nabij Bob observeren de persoon.
De slachtoffers nabij Bob groeten	De slachtoffers nabij Bob groet	plural	1	4	De slachtoffers nabij Bob groeten de persoon.
De slachtoffers nabij Bob onthouden	De slachtoffers nabij Bob onthoudt	plural	1	4	De slachtoffers nabij Bob onthouden de persoon.
De slachtoffers nabij Bob kennen	De slachtoffers nabij Bob kent	plural	1	4	De slachtoffers nabij Bob kennen de persoon.
De slachtoffers nabij Sue bewonderen	De slachtoffers nabij Sue bewondert	plural	1	4	De slachtoffers nabij Sue bewonderen de persoon.
De slachtoffers nabij Sue stimuleren	De slachtoffers nabij Sue stimuleert	plural	1	4	De slachtoffers nabij Sue stimuleren de persoon.
De slachtoffers nabij Sue ontmoedigen	De slachtoffers nabij Sue ontmoedigt	plural	1	4	De slachtoffers nabij Sue ontmoedigen de persoon.
De slachtoffers nabij Sue begrijpen	De slachtoffers nabij Sue begrijpt	plural	1	4	De slachtoffers nabij Sue begrijpen de persoon.
De slachtoffers nabij Sue verwarren	De slachtoffers nabij Sue verwart	plural	1	4	De slachtoffers nabij Sue verwarren de persoon.
De slachtoffers nabij Sue bemoedigen	De slachtoffers nabij Sue bemoedigt	plural	1	4	De slachtoffers nabij Sue bemoedigen de persoon.
De slachtoffers nabij Sue bekritiseren	De slachtoffers nabij Sue bekritiseert	plural	1	4	De slachtoffers nabij Sue bekritiseren de persoon.
De slachtoffers nabij Sue inspireren	De slachtoffers nabij Sue inspireert	plural	1	4	De slachtoffers nabij Sue inspireren de persoon.
De slachtoffers nabij Sue vermijden	De slachtoffers nabij Sue vermijdt	plural	1	4	De slachtoffers nabij Sue vermijden de persoon.
De slachtoffers nabij Sue observeren	De slachtoffers nabij Sue observeert	plural	1	4	De slachtoffers nabij Sue observeren de persoon.
De slachtoffers nabij Sue groeten	De slachtoffers nabij Sue groet	plural	1	4	De slachtoffers nabij Sue groeten de persoon.
De slachtoffers nabij Sue onthouden	De slachtoffers nabij Sue onthoudt	plural	1	4	De slachtoffers nabij Sue onthouden de persoon.
De slachtoffers nabij Sue kennen	De slachtoffers nabij Sue kent	plural	1	4	De slachtoffers nabij Sue kennen de persoon.
De slachtoffers nabij Mary bewonderen	De slachtoffers nabij Mary bewondert	plural	1	4	De slachtoffers nabij Mary bewonderen de persoon.
De slachtoffers nabij Mary stimuleren	De slachtoffers nabij Mary stimuleert	plural	1	4	De slachtoffers nabij Mary stimuleren de persoon.
De slachtoffers nabij Mary ontmoedigen	De slachtoffers nabij Mary ontmoedigt	plural	1	4	De slachtoffers nabij Mary ontmoedigen de persoon.
De slachtoffers nabij Mary begrijpen	De slachtoffers nabij Mary begrijpt	plural	1	4	De slachtoffers nabij Mary begrijpen de persoon.
De slachtoffers nabij Mary verwarren	De slachtoffers nabij Mary verwart	plural	1	4	De slachtoffers nabij Mary verwarren de persoon.
De slachtoffers nabij Mary bemoedigen	De slachtoffers nabij Mary bemoedigt	plural	1	4	De slachtoffers nabij Mary bemoedigen de persoon.
De slachtoffers nabij Mary bekritiseren	De slachtoffers nabij Mary bekritiseert	plural	1	4	De slachtoffers nabij Mary bekritiseren de persoon.
De slachtoffers nabij Mary inspireren	De slachtoffers nabij Mary inspireert	plural	1	4	De slachtoffers nabij Mary inspireren de persoon.
De slachtoffers nabij Mary vermijden	De slachtoffers nabij Mary vermijdt	plural	1	4	De slachtoffers nabij Mary vermijden de persoon.
De slachtoffers nabij Mary observeren	De slachtoffers nabij Mary observeert	plural	1	4	De slachtoffers nabij Mary observeren de persoon.
De slachtoffers nabij Mary groeten	De slachtoffers nabij Mary groet	plural	1	4	De slachtoffers nabij Mary groeten de persoon.
De slachtoffers nabij Mary onthouden	De slachtoffers nabij Mary onthoudt	plural	1	4	De slachtoffers nabij Mary onthouden de persoon.
De slachtoffers nabij Mary kennen	De slachtoffers nabij Mary kent	plural	1	4	De slachtoffers nabij Mary kennen de persoon.
De slachtoffers boven Barbara bewonderen	De slachtoffers boven Barbara bewondert	plural	1	4	De slachtoffers boven Barbara bewonderen de persoon.
De slachtoffers boven Barbara stimuleren	De slachtoffers boven Barbara stimuleert	plural	1	4	De slachtoffers boven Barbara stimuleren de persoon.
De slachtoffers boven Barbara ontmoedigen	De slachtoffers boven Barbara ontmoedigt	plural	1	4	De slachtoffers boven Barbara ontmoedigen de persoon.
De slachtoffers boven Barbara begrijpen	De slachtoffers boven Barbara begrijpt	plural	1	4	De slachtoffers boven Barbara begrijpen de persoon.
De slachtoffers boven Barbara verwarren	De slachtoffers boven Barbara verwart	plural	1	4	De slachtoffers boven Barbara verwarren de persoon.
De slachtoffers boven Barbara bemoedigen	De slachtoffers boven Barbara bemoedigt	plural	1	4	De slachtoffers boven Barbara bemoedigen de persoon.
De slachtoffers boven Barbara bekritiseren	De slachtoffers boven Barbara bekritiseert	plural	1	4	De slachtoffers boven Barbara bekritiseren de persoon.
De slachtoffers boven Barbara inspireren	De slachtoffers boven Barbara inspireert	plural	1	4	De slachtoffers boven Barbara inspireren de persoon.
De slachtoffers boven Barbara vermijden	De slachtoffers boven Barbara vermijdt	plural	1	4	De slachtoffers boven Barbara vermijden de persoon.
De slachtoffers boven Barbara observeren	De slachtoffers boven Barbara observeert	plural	1	4	De slachtoffers boven Barbara observeren de persoon.
De slachtoffers boven Barbara groeten	De slachtoffers boven Barbara groet	plural	1	4	De slachtoffers boven Barbara groeten de persoon.
De slachtoffers boven Barbara onthouden	De slachtoffers boven Barbara onthoudt	plural	1	4	De slachtoffers boven Barbara onthouden de persoon.
De slachtoffers boven Barbara kennen	De slachtoffers boven Barbara kent	plural	1	4	De slachtoffers boven Barbara kennen de persoon.
De slachtoffers boven Pat bewonderen	De slachtoffers boven Pat bewondert	plural	1	4	De slachtoffers boven Pat bewonderen de persoon.
De slachtoffers boven Pat stimuleren	De slachtoffers boven Pat stimuleert	plural	1	4	De slachtoffers boven Pat stimuleren de persoon.
De slachtoffers boven Pat ontmoedigen	De slachtoffers boven Pat ontmoedigt	plural	1	4	De slachtoffers boven Pat ontmoedigen de persoon.
De slachtoffers boven Pat begrijpen	De slachtoffers boven Pat begrijpt	plural	1	4	De slachtoffers boven Pat begrijpen de persoon.
De slachtoffers boven Pat verwarren	De slachtoffers boven Pat verwart	plural	1	4	De slachtoffers boven Pat verwarren de persoon.
De slachtoffers boven Pat bemoedigen	De slachtoffers boven Pat bemoedigt	plural	1	4	De slachtoffers boven Pat bemoedigen de persoon.
De slachtoffers boven Pat bekritiseren	De slachtoffers boven Pat bekritiseert	plural	1	4	De slachtoffers boven Pat bekritiseren de persoon.
De slachtoffers boven Pat inspireren	De slachtoffers boven Pat inspireert	plural	1	4	De slachtoffers boven Pat inspireren de persoon.
De slachtoffers boven Pat vermijden	De slachtoffers boven Pat vermijdt	plural	1	4	De slachtoffers boven Pat vermijden de persoon.
De slachtoffers boven Pat observeren	De slachtoffers boven Pat observeert	plural	1	4	De slachtoffers boven Pat observeren de persoon.
De slachtoffers boven Pat groeten	De slachtoffers boven Pat groet	plural	1	4	De slachtoffers boven Pat groeten de persoon.
De slachtoffers boven Pat onthouden	De slachtoffers boven Pat onthoudt	plural	1	4	De slachtoffers boven Pat onthouden de persoon.
De slachtoffers boven Pat kennen	De slachtoffers boven Pat kent	plural	1	4	De slachtoffers boven Pat kennen de persoon.
De slachtoffers boven Bill bewonderen	De slachtoffers boven Bill bewondert	plural	1	4	De slachtoffers boven Bill bewonderen de persoon.
De slachtoffers boven Bill stimuleren	De slachtoffers boven Bill stimuleert	plural	1	4	De slachtoffers boven Bill stimuleren de persoon.
De slachtoffers boven Bill ontmoedigen	De slachtoffers boven Bill ontmoedigt	plural	1	4	De slachtoffers boven Bill ontmoedigen de persoon.
De slachtoffers boven Bill begrijpen	De slachtoffers boven Bill begrijpt	plural	1	4	De slachtoffers boven Bill begrijpen de persoon.
De slachtoffers boven Bill verwarren	De slachtoffers boven Bill verwart	plural	1	4	De slachtoffers boven Bill verwarren de persoon.
De slachtoffers boven Bill bemoedigen	De slachtoffers boven Bill bemoedigt	plural	1	4	De slachtoffers boven Bill bemoedigen de persoon.
De slachtoffers boven Bill bekritiseren	De slachtoffers boven Bill bekritiseert	plural	1	4	De slachtoffers boven Bill bekritiseren de persoon.
De slachtoffers boven Bill inspireren	De slachtoffers boven Bill inspireert	plural	1	4	De slachtoffers boven Bill inspireren de persoon.
De slachtoffers boven Bill vermijden	De slachtoffers boven Bill vermijdt	plural	1	4	De slachtoffers boven Bill vermijden de persoon.
De slachtoffers boven Bill observeren	De slachtoffers boven Bill observeert	plural	1	4	De slachtoffers boven Bill observeren de persoon.
De slachtoffers boven Bill groeten	De slachtoffers boven Bill groet	plural	1	4	De slachtoffers boven Bill groeten de persoon.
De slachtoffers boven Bill onthouden	De slachtoffers boven Bill onthoudt	plural	1	4	De slachtoffers boven Bill onthouden de persoon.
De slachtoffers boven Bill kennen	De slachtoffers boven Bill kent	plural	1	4	De slachtoffers boven Bill kennen de persoon.
De slachtoffers boven Bob bewonderen	De slachtoffers boven Bob bewondert	plural	1	4	De slachtoffers boven Bob bewonderen de persoon.
De slachtoffers boven Bob stimuleren	De slachtoffers boven Bob stimuleert	plural	1	4	De slachtoffers boven Bob stimuleren de persoon.
De slachtoffers boven Bob ontmoedigen	De slachtoffers boven Bob ontmoedigt	plural	1	4	De slachtoffers boven Bob ontmoedigen de persoon.
De slachtoffers boven Bob begrijpen	De slachtoffers boven Bob begrijpt	plural	1	4	De slachtoffers boven Bob begrijpen de persoon.
De slachtoffers boven Bob verwarren	De slachtoffers boven Bob verwart	plural	1	4	De slachtoffers boven Bob verwarren de persoon.
De slachtoffers boven Bob bemoedigen	De slachtoffers boven Bob bemoedigt	plural	1	4	De slachtoffers boven Bob bemoedigen de persoon.
De slachtoffers boven Bob bekritiseren	De slachtoffers boven Bob bekritiseert	plural	1	4	De slachtoffers boven Bob bekritiseren de persoon.
De slachtoffers boven Bob inspireren	De slachtoffers boven Bob inspireert	plural	1	4	De slachtoffers boven Bob inspireren de persoon.
De slachtoffers boven Bob vermijden	De slachtoffers boven Bob vermijdt	plural	1	4	De slachtoffers boven Bob vermijden de persoon.
De slachtoffers boven Bob observeren	De slachtoffers boven Bob observeert	plural	1	4	De slachtoffers boven Bob observeren de persoon.
De slachtoffers boven Bob groeten	De slachtoffers boven Bob groet	plural	1	4	De slachtoffers boven Bob groeten de persoon.
De slachtoffers boven Bob onthouden	De slachtoffers boven Bob onthoudt	plural	1	4	De slachtoffers boven Bob onthouden de persoon.
De slachtoffers boven Bob kennen	De slachtoffers boven Bob kent	plural	1	4	De slachtoffers boven Bob kennen de persoon.
De slachtoffers boven Sue bewonderen	De slachtoffers boven Sue bewondert	plural	1	4	De slachtoffers boven Sue bewonderen de persoon.
De slachtoffers boven Sue stimuleren	De slachtoffers boven Sue stimuleert	plural	1	4	De slachtoffers boven Sue stimuleren de persoon.
De slachtoffers boven Sue ontmoedigen	De slachtoffers boven Sue ontmoedigt	plural	1	4	De slachtoffers boven Sue ontmoedigen de persoon.
De slachtoffers boven Sue begrijpen	De slachtoffers boven Sue begrijpt	plural	1	4	De slachtoffers boven Sue begrijpen de persoon.
De slachtoffers boven Sue verwarren	De slachtoffers boven Sue verwart	plural	1	4	De slachtoffers boven Sue verwarren de persoon.
De slachtoffers boven Sue bemoedigen	De slachtoffers boven Sue bemoedigt	plural	1	4	De slachtoffers boven Sue bemoedigen de persoon.
De slachtoffers boven Sue bekritiseren	De slachtoffers boven Sue bekritiseert	plural	1	4	De slachtoffers boven Sue bekritiseren de persoon.
De slachtoffers boven Sue inspireren	De slachtoffers boven Sue inspireert	plural	1	4	De slachtoffers boven Sue inspireren de persoon.
De slachtoffers boven Sue vermijden	De slachtoffers boven Sue vermijdt	plural	1	4	De slachtoffers boven Sue vermijden de persoon.
De slachtoffers boven Sue observeren	De slachtoffers boven Sue observeert	plural	1	4	De slachtoffers boven Sue observeren de persoon.
De slachtoffers boven Sue groeten	De slachtoffers boven Sue groet	plural	1	4	De slachtoffers boven Sue groeten de persoon.
De slachtoffers boven Sue onthouden	De slachtoffers boven Sue onthoudt	plural	1	4	De slachtoffers boven Sue onthouden de persoon.
De slachtoffers boven Sue kennen	De slachtoffers boven Sue kent	plural	1	4	De slachtoffers boven Sue kennen de persoon.
De slachtoffers boven Mary bewonderen	De slachtoffers boven Mary bewondert	plural	1	4	De slachtoffers boven Mary bewonderen de persoon.
De slachtoffers boven Mary stimuleren	De slachtoffers boven Mary stimuleert	plural	1	4	De slachtoffers boven Mary stimuleren de persoon.
De slachtoffers boven Mary ontmoedigen	De slachtoffers boven Mary ontmoedigt	plural	1	4	De slachtoffers boven Mary ontmoedigen de persoon.
De slachtoffers boven Mary begrijpen	De slachtoffers boven Mary begrijpt	plural	1	4	De slachtoffers boven Mary begrijpen de persoon.
De slachtoffers boven Mary verwarren	De slachtoffers boven Mary verwart	plural	1	4	De slachtoffers boven Mary verwarren de persoon.
De slachtoffers boven Mary bemoedigen	De slachtoffers boven Mary bemoedigt	plural	1	4	De slachtoffers boven Mary bemoedigen de persoon.
De slachtoffers boven Mary bekritiseren	De slachtoffers boven Mary bekritiseert	plural	1	4	De slachtoffers boven Mary bekritiseren de persoon.
De slachtoffers boven Mary inspireren	De slachtoffers boven Mary inspireert	plural	1	4	De slachtoffers boven Mary inspireren de persoon.
De slachtoffers boven Mary vermijden	De slachtoffers boven Mary vermijdt	plural	1	4	De slachtoffers boven Mary vermijden de persoon.
De slachtoffers boven Mary observeren	De slachtoffers boven Mary observeert	plural	1	4	De slachtoffers boven Mary observeren de persoon.
De slachtoffers boven Mary groeten	De slachtoffers boven Mary groet	plural	1	4	De slachtoffers boven Mary groeten de persoon.
De slachtoffers boven Mary onthouden	De slachtoffers boven Mary onthoudt	plural	1	4	De slachtoffers boven Mary onthouden de persoon.
De slachtoffers boven Mary kennen	De slachtoffers boven Mary kent	plural	1	4	De slachtoffers boven Mary kennen de persoon.
De doktoren naast Barbara bewonderen	De doktoren naast Barbara bewondert	plural	1	4	De doktoren naast Barbara bewonderen de persoon.
De doktoren naast Barbara stimuleren	De doktoren naast Barbara stimuleert	plural	1	4	De doktoren naast Barbara stimuleren de persoon.
De doktoren naast Barbara ontmoedigen	De doktoren naast Barbara ontmoedigt	plural	1	4	De doktoren naast Barbara ontmoedigen de persoon.
De doktoren naast Barbara begrijpen	De doktoren naast Barbara begrijpt	plural	1	4	De doktoren naast Barbara begrijpen de persoon.
De doktoren naast Barbara verwarren	De doktoren naast Barbara verwart	plural	1	4	De doktoren naast Barbara verwarren de persoon.
De doktoren naast Barbara bemoedigen	De doktoren naast Barbara bemoedigt	plural	1	4	De doktoren naast Barbara bemoedigen de persoon.
De doktoren naast Barbara bekritiseren	De doktoren naast Barbara bekritiseert	plural	1	4	De doktoren naast Barbara bekritiseren de persoon.
De doktoren naast Barbara inspireren	De doktoren naast Barbara inspireert	plural	1	4	De doktoren naast Barbara inspireren de persoon.
De doktoren naast Barbara vermijden	De doktoren naast Barbara vermijdt	plural	1	4	De doktoren naast Barbara vermijden de persoon.
De doktoren naast Barbara observeren	De doktoren naast Barbara observeert	plural	1	4	De doktoren naast Barbara observeren de persoon.
De doktoren naast Barbara groeten	De doktoren naast Barbara groet	plural	1	4	De doktoren naast Barbara groeten de persoon.
De doktoren naast Barbara onthouden	De doktoren naast Barbara onthoudt	plural	1	4	De doktoren naast Barbara onthouden de persoon.
De doktoren naast Barbara kennen	De doktoren naast Barbara kent	plural	1	4	De doktoren naast Barbara kennen de persoon.
De doktoren naast Pat bewonderen	De doktoren naast Pat bewondert	plural	1	4	De doktoren naast Pat bewonderen de persoon.
De doktoren naast Pat stimuleren	De doktoren naast Pat stimuleert	plural	1	4	De doktoren naast Pat stimuleren de persoon.
De doktoren naast Pat ontmoedigen	De doktoren naast Pat ontmoedigt	plural	1	4	De doktoren naast Pat ontmoedigen de persoon.
